0	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-XMLEntityResolver.java-src.txt	1.595262683452506E-4	5.290343166312007E-5	9.00649700932126E-5	0.10688136585845812	8.327144291432873E-5	3.006910074029161E-5	4.8719948859185965E-5	1.5502835348819602E-4	5.6321517706269135E-5	4.984165526325201E-5	1.0146846228885658E-4	1.1117368318900404E-5	2.6108232362597204E-4	1.8460105933625512E-5	1.5872913685506686E-4	5.630780157080976E-5	5.674819864565756E-5	1.8777407848109308E-4	8.32543982543106E-5	8.36222509938629E-5	1.5751865547954357E-4	2.6106398745540764E-5	6.432452231520407E-5	7.250115615562221E-5	8.009970219486364E-5	8.706125767517822E-5	3.32885100645533E-5	3.369802361877904E-5	6.928891063962719E-5	1.976948755032687E-4	1.2815986248353566E-4	3.3538328641228424E-5	3.44732136351838E-4	1.4743761178223053E-5	1.281246514301808E-4	0.05661015319690502	1.3609802745719138E-4	8.292875480505254E-5	2.5795844961833147E-5	1.111639681449038E-5	0.691214859554672	9.860224532473073E-5	0.03150634357631885	3.0418224681761025E-4	2.0706252047500233E-4	2.5689367415580833E-4	1.0381501395237721E-4	1.4093891613837432E-4	1.8423643956662225E-5	2.2143865444879608E-5	1.3962104826256705E-4	2.5820273736972E-5	9.641983691019028E-4	5.256232048274758E-5	2.5799627735320025E-5	5.193083612675457E-5	6.393412412719165E-5	3.664757524474893E-6	3.3902529496581E-5	9.609277799703306E-5	1.1037349638303546E-4	2.2296750664574141E-4	1.3359954584830024E-4	6.422355987505693E-5	2.209640216985922E-5	0.10688121524047686	1.8442353876223874E-5	1.0190099006837766E-4	5.2659578435852736E-5	9.907975845260974E-5
1	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-ValidatorPlugin.java-src.txt	4.700315754576862E-5	1.5587579142714073E-5	2.6536933525482575E-5	1.9090575398560306E-5	2.453527429034354E-5	8.859623521668068E-6	1.4354948909693377E-5	4.56778823867206E-5	1.6594691253199992E-5	1.4685450860107634E-5	2.9896882616022152E-5	3.275644945550247E-6	7.692584874641596E-5	5.439124706608926E-6	4.6768289035356836E-5	1.6590649902000572E-5	1.672040942879504E-5	5.5326152146660585E-5	2.4530252215619067E-5	2.4638637125829583E-5	4.641163023934711E-5	7.6920446138289E-6	1.895271347972868E-5	2.1361894190728994E-5	0.8016508002315028	2.5651913337449984E-5	9.808197102948697E-6	9.92885704382277E-6	2.041543136908738E-5	5.82492367912767E-5	3.776129329572581E-5	9.881804177439447E-6	1.0157260671933244E-4	4.3441330175002325E-6	3.7750918636396284E-5	1.7738207479770667E-5	4.010021103480016E-5	2.443430394009056E-5	7.600542389314676E-6	3.275358699433451E-6	0.19440434493470798	2.9052374379713414E-5	2.6430673549103467E-5	8.962490139148091E-5	0.0019123423637605007	7.569169619591555E-5	3.05882755676271E-5	4.152654072773029E-5	5.42838147249825E-6	6.524515410373576E-6	4.11382413458566E-5	7.607740135356203E-6	2.840934494260623E-4	1.548707342213286E-5	7.6016569537059075E-6	1.5301011534142163E-5	1.8837685730837716E-5	1.0797919181381186E-6	9.989113088755498E-6	2.831297961179685E-5	3.252068072037737E-5	6.56956183528066E-5	3.9364053122338015E-5	1.8922965692548137E-5	6.510530730505097E-6	1.9046196997588364E-5	5.4338942028212684E-6	3.002432351697617E-5	1.5515729711406093E-5	2.9193069858976395E-5
2	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-org-jhotdraw-app-action-AboutAction.java-src.txt	4.3659907820113537E-4	1.4478862783780924E-4	2.464940935984738E-4	1.773269724108363E-4	2.279012453183657E-4	8.229454497823615E-5	1.3333907313553938E-4	4.2428897090164574E-4	1.541434082832548E-4	1.3640901257001324E-4	2.777037133842063E-4	0.18919204193637276	7.145425202513587E-4	5.052249587305137E-5	4.3441745082760397E-4	1.541058693113967E-4	1.5531116897091665E-4	5.139090284333956E-4	2.2785459668219212E-4	2.288613535547011E-4	4.3110454782915023E-4	7.144923369476985E-5	1.7604641191610104E-4	1.9842461228739466E-4	2.1922067447084547E-4	2.382733905976557E-4	9.110557753045997E-5	9.222635370193586E-5	1.896331859863424E-4	5.410607375520989E-4	3.5075400686737E-4	9.178929289235776E-5	0.46524926254593424	4.035142679886749E-5	3.5065763958192734E-4	1.6476520810473813E-4	3.7247955430264176E-4	2.2696336020281425E-4	7.05992953297278E-5	3.0423883492470806E-5	1.3354754073772969E-4	2.698593144808638E-4	0.034638528055368274	8.325004398541913E-4	0.25851435590931443	7.030788251712275E-4	2.8412586757781653E-4	3.857283286756788E-4	5.042270500038387E-5	6.0604384101311214E-5	3.8212152519599674E-4	7.06661531633488E-5	0.0026388639533763774	1.4385505853627947E-4	7.060964820411361E-5	1.4212678211770056E-4	1.7497795158799554E-4	1.0029882687117023E-5	9.278605511450709E-5	2.6299128494934186E-4	3.020754342123637E-4	0.03500324905714825	3.6564159100882515E-4	1.757700931081805E-4	6.047448435290451E-5	1.7691475395641598E-4	5.047391119807511E-5	2.788874759820162E-4	1.441212387278799E-4	2.7116619511954155E-4
3	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-org-jhotdraw-samples-svg-action-CombineAction.java-src.txt	1.2621749934034961E-4	4.1857299868576065E-5	7.125958264582642E-5	5.12638897807749E-5	6.588453049226083E-5	2.3790732035672633E-5	3.8547319991762656E-5	1.2265874020060363E-4	4.456169631294554E-5	3.943481631938227E-5	8.028204824733079E-5	8.796083823764887E-6	0.12946248613553799	1.4605672361479333E-5	1.2558680732717792E-4	4.455084407941527E-5	4.4899287116920494E-5	1.4856722264404255E-4	6.587104472350996E-5	6.616209053930817E-5	1.2462907206638713E-4	2.06554343721806E-5	5.089368940365669E-5	0.08954222887042573	6.337504295569762E-5	6.888303943401287E-5	2.633793506672387E-5	2.666194300157061E-5	5.482152327429565E-5	1.5641657688890081E-4	1.0140033692423891E-4	2.653559201917297E-5	0.030101041352819047	1.1665293033490831E-5	1.0137247786911469E-4	4.7632378499186373E-5	0.5718165459396595	6.56133949817573E-5	2.0409723603685554E-5	8.79531516755232E-6	3.8607586402654656E-5	7.801429171085925E-5	7.097424291124634E-5	2.4066959589348925E-4	1.6382827613633464E-4	0.049917069123660486	8.213864456914482E-5	0.12439604699966954	1.457682357311959E-5	1.7520270179786308E-5	1.1046844980313952E-4	2.042905169893881E-5	7.628756585260449E-4	4.1587412027343105E-5	2.04127165415574E-5	4.108778035468659E-5	5.058480558440199E-5	2.8995634087476747E-6	2.6823748456962467E-5	7.602879619301252E-5	8.732772885257936E-5	1.7641233268286452E-4	1.057042251717717E-4	5.0813807721129696E-5	1.748271714262373E-5	5.114472053581624E-5	1.4591626898518136E-5	8.062426508279411E-5	4.1664362712388444E-5	7.839210104300409E-5
4	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-CDATAReader.java-src.txt	1.8377541291542557E-4	6.094513523936726E-5	1.037554958176164E-4	0.854210449024782	9.592930345818911E-5	3.4639821152107694E-5	5.612573284443585E-5	1.7859378252509594E-4	6.488279503969991E-5	5.7417946720654504E-5	1.1689240116035772E-4	1.2807288570914656E-5	3.007687218348341E-4	2.126617531773743E-5	1.8285711168343437E-4	6.486699395262005E-5	6.537433456251722E-5	2.1631709414146643E-4	0.07248030015016504	9.633343689865129E-5	1.8146262839914052E-4	3.0074759843395656E-5	7.410231413098854E-5	8.352185535055112E-5	9.227543524935677E-5	1.0029519742519875E-4	3.834860393783364E-5	3.882036650899478E-5	7.982132532367115E-5	2.2774592393929406E-4	1.4764108689687864E-4	3.8636396741856694E-5	3.97133910047749E-4	1.6984919327457153E-5	1.4760052350918957E-4	6.93537748139605E-5	1.5678591026018263E-4	9.553452428209041E-5	2.9716999642362195E-5	1.2806169390820034E-5	0.007294652530271893	1.1359049852356161E-4	1.0334003498359821E-4	3.504201445335978E-4	2.3853751858124767E-4	2.959433674031028E-4	1.1959564561886648E-4	1.6236264897218357E-4	2.1224170857019785E-5	2.5509892871492913E-5	1.6084445566423068E-4	2.974514176769822E-5	0.0011107634827299435	6.055217269675108E-5	2.9721357424730752E-5	5.9824698159321996E-5	7.365257259971834E-5	4.221827127791255E-6	3.9055958756757706E-5	1.1069957404366771E-4	1.2715106473131177E-4	2.568601774841426E-4	1.5390764140767087E-4	7.398600467098894E-5	2.5455214835983977E-5	7.44678208967568E-5	2.124572481944066E-5	0.05802490306210783	6.0664214560931875E-5	1.1414059709452911E-4
5	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-org-jhotdraw-draw-DragTracker.java-src.txt	8.631209643968818E-5	2.8623537321235266E-5	4.8729882953815335E-5	3.5056104119924425E-5	0.24481702034126168	1.6268964038786887E-5	2.6360053225653792E-5	8.387848807570768E-5	3.0472901537271088E-5	2.6966955351109588E-5	5.489977163954261E-5	6.01508062872602E-6	1.4125926049202714E-4	9.98788763855255E-6	8.58808064034482E-5	3.0465480387018976E-5	3.070375835333957E-5	0.03749731269166185	4.5045005601224555E-5	4.5244033268963426E-5	0.040880553557952684	1.4124933965993783E-5	3.480294769693371E-5	3.922693639739528E-5	4.333814921108072E-5	0.01704515791898348	1.8010833706753575E-5	1.8232402065070556E-5	3.7488942726255964E-5	1.0696331918917032E-4	6.934122213926553E-5	1.8145998688082813E-5	1.8651820610674635E-4	7.977149781654788E-6	6.932217110858304E-5	3.2572745206965186E-5	7.363618664804153E-5	4.4868815378204454E-5	1.3956908045202664E-5	6.014554993774489E-6	2.6401265579694795E-5	5.33489976034491E-5	4.8534757311033104E-5	0.0919540658770244	1.1203170751543124E-4	1.389929809584372E-4	5.616937943256245E-5	7.625536187879278E-5	9.968159792444937E-6	1.198099516557036E-5	7.554232608618421E-5	1.397012529661561E-5	0.024318956482627774	2.8438978242643606E-5	1.395895472449502E-5	2.8097312013000078E-5	3.459172175650939E-5	1.9828264533586274E-6	1.834305049451369E-5	5.1991243872685945E-5	5.9717863164582423E-5	1.2063714105613004E-4	0.5406103762109762	3.474832170987115E-5	1.1955315038946719E-5	3.4974611875051305E-5	9.978282842387337E-6	5.513379190345346E-5	2.8491599907495508E-5	5.3607357305410604E-5
6	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-org-jhotdraw-samples-svg-action-SplitAction.java-src.txt	1.274850529914601E-4	4.227765658259218E-5	7.197521514236132E-5	5.177871324821285E-5	6.654618341371488E-5	2.4029653179032407E-5	3.893443585486756E-5	1.2389055460664442E-4	4.5009212237095156E-5	3.9830844965709004E-5	8.108828988503054E-5	8.884419500074098E-6	0.13578393503690372	1.4752351494131094E-5	1.2684802718172135E-4	4.4998251018770337E-5	4.535019333527176E-5	1.500592259437593E-4	6.653256221259125E-5	6.682653088923192E-5	1.258806737552011E-4	2.086286893070509E-5	5.1404795091530705E-5	0.06031362433081099	6.40114940619833E-5	6.95748052239429E-5	2.6602436787412487E-5	2.6929698608946492E-5	5.537207468237252E-5	1.579874082250145E-4	1.0241866138767615E-4	2.6802078732378895E-5	0.06555248419665	1.1782443070951192E-5	1.0239052255480935E-4	4.8110732099861926E-5	0.462069015608332	6.627232499388355E-5	2.0614690583757364E-5	8.883643124543735E-6	3.8995307498073345E-5	7.879775914456466E-5	7.168700985091104E-5	2.4308654779461563E-4	1.6547354030855361E-4	0.03535444569147771	8.296353128742891E-5	0.15075184400658184	1.472321298851973E-5	1.7696219493874253E-5	1.1157784182573777E-4	2.063421278361446E-5	7.7053692444687E-4	4.200505836189256E-5	2.061771357854958E-5	4.150040908110566E-5	5.109280927124674E-5	2.9286826054089377E-6	2.7093129014102237E-5	0.0854390130204647	8.820472754237107E-5	1.7818397368004593E-4	1.06765771924437E-4	5.132411118808448E-5	1.765828932604743E-5	5.165834723250262E-5	1.4738164978004123E-5	8.143394347214503E-5	4.20827818329802E-5	7.917936267007322E-5
7	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-nanoxml-XMLElement.java-src.txt	8.694350151960481E-6	2.883292914017272E-6	4.9086360167438365E-6	0.06541110033287119	4.538381608659482E-6	1.6387977560214316E-6	2.6552886816773677E-6	8.449209040552407E-6	3.0695822143120087E-6	2.7164228656948865E-6	5.530138388312533E-6	6.059083180184605E-7	1.4229262450864859E-5	1.0060952750544417E-6	8.650905643637801E-6	3.0688346704394385E-6	3.092836776264036E-6	1.0233885645987005E-5	4.537452656682131E-6	4.557501019595654E-6	8.584933129891982E-6	1.4228263110198356E-6	0.0010308497713459514	3.951389602336369E-6	4.365518388750272E-6	4.744930516771485E-6	1.8142589652502437E-6	1.836577886574892E-6	3.7763188282260988E-6	1.0774579564249085E-5	6.984847896319118E-6	1.827874341593011E-6	1.8788265613971515E-5	8.035505598546714E-7	6.982928856713527E-6	3.281102695006801E-6	7.417486273439696E-6	4.51970474468049E-6	1.405900801731756E-6	0.7609200743918183	2.659440065450897E-6	5.373926535831491E-6	4.888980710802328E-6	1.657825379653913E-5	1.1285126111399789E-5	0.004123377044333349	5.658027932924457E-6	7.681319820588044E-6	1.0041080587906886E-6	1.20686406002434E-6	0.0027471935397648593	1.407232195783932E-6	3.949978353589021E-4	2.8647019943294354E-6	1.406106966882998E-6	2.8302854298135135E-6	3.4844773063812363E-6	1.9973315661630481E-7	1.8477236729597165E-6	5.237157915414139E-6	6.0154721539239464E-6	0.0030941840154377846	7.281316386302861E-6	3.50025186040634E-6	1.2042772613944557E-6	0.16198142971506652	1.005127769172379E-6	5.5537116092285235E-6	2.8700026555191592E-6	5.399951505756525E-6
8	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-org-jhotdraw-app-action-CutAction.java-src.txt	3.017042917371391E-4	1.0005369363898226E-4	1.7033550834080118E-4	1.225387576115213E-4	1.5748723998247483E-4	5.6868231396152095E-5	9.214167557795793E-5	2.931976035890489E-4	1.0651815394036053E-4	9.426310447920529E-5	0.33292578972162784	2.1025739330751507E-5	4.93772331991025E-4	3.491270274086404E-5	3.001967156234249E-4	1.0649221327881893E-4	1.0732511490015255E-4	3.5512800457492054E-4	1.574550042439221E-4	1.5815070628347587E-4	2.979073909256713E-4	4.937376536812351E-5	1.2165384828307635E-4	1.3711791916749206E-4	1.5148868064007829E-4	1.6465473277283126E-4	6.295694405810808E-5	6.373143717523559E-5	1.3104275506855116E-4	3.7389072666508795E-4	2.423825301049577E-4	6.342941381196346E-5	0.3928026281029318	2.78841602073352E-5	2.4231593714804883E-4	1.1385816621275925E-4	2.573955963912329E-4	1.5683913058727383E-4	4.878643006383985E-5	2.1023901971594387E-5	9.228573353274818E-5	1.8648164279130896E-4	1.696534458456965E-4	5.752851256853899E-4	3.916072991190064E-4	4.858505424648269E-4	1.9634029919383917E-4	2.665509342931623E-4	3.484374397282444E-5	4.187961838304239E-5	2.640585147173903E-4	4.883263102107232E-5	0.001823541596387219	9.940856661291049E-5	4.879358423981036E-5	9.821427088754679E-5	1.2091550713066604E-4	6.930978106484158E-6	6.41182092201053E-5	1.817356089838739E-4	2.087440388232889E-4	4.216876278166387E-4	2.526703393407929E-4	0.26155523152857885	4.1789853393726903E-5	1.2225390113096188E-4	3.487912913596001E-5	1.9272039868290715E-4	9.959250586104666E-5	1.8738474020301625E-4
9	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-org-jhotdraw-draw-FontSizeHandle.java-src.txt	1.8245472550579078E-4	6.050715786517866E-5	1.0300986518709347E-4	7.410492988051373E-5	9.523991513750786E-5	3.4390884828462244E-5	5.572238972280572E-5	1.7731033249074072E-4	6.441651998608171E-5	5.7005317206629426E-5	1.1605236320291065E-4	1.2715250008743387E-5	2.986072713021558E-4	2.1113347637757478E-5	1.815430235726726E-4	6.440083245225923E-5	6.490452709915592E-5	2.147625485241324E-4	9.522042067557878E-5	9.564114430509609E-5	1.8015856163175267E-4	0.093453326181387	0.23722544895271652	8.292163217030679E-5	9.16123051623713E-5	9.957443395425905E-5	3.8073014741246844E-5	3.854138702815731E-5	7.924769570857215E-5	2.261092459442856E-4	1.4658007595141968E-4	3.835873934514004E-5	3.9427993874321726E-4	1.686285855363776E-5	0.05045148387021675	6.885536941927587E-5	1.5565918076789715E-4	9.484797301060519E-5	2.950344078453037E-5	1.2714138871547632E-5	5.580950831978306E-5	1.1277418942717967E-4	1.025973900293634E-4	3.479018779949672E-4	2.3682328764840379E-4	2.9381659389682275E-4	0.04323725966627906	1.6119584269004396E-4	2.107164503876082E-5	2.5326568052345218E-5	1.596885597577251E-4	2.9531380668717694E-5	0.06578056629708104	6.0117019316666255E-5	2.9507767250042027E-5	5.939477271722502E-5	7.31232742361531E-5	4.191487302431186E-6	3.877528621094221E-5	1.0990404034646584E-4	1.2623730370284612E-4	2.550142722182625E-4	0.5032022422578405	7.345431012432439E-5	2.5272282956195985E-5	7.39326638160512E-5	2.109304410534256E-5	1.1654705751316276E-4	6.022825600088839E-5	1.1332033475845526E-4
