0	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-XMLEntityResolver.java-src.txt	0.20122072496116836	1.296666884378621E-4	6.731529326130162E-5	1.6332854724176402E-4	7.888740240726843E-5	7.265551109616143E-6	0.025196865962586235	1.2234649153403394E-4	3.3157137728296895E-5	2.5626998507630503E-5	0.7166502092503708	2.93867145015827E-5	2.1909330203323577E-5	1.0350363190627255E-4	1.0233013058440882E-4	9.528918765382469E-5	5.5434879844221695E-5	1.2481957434172923E-4	1.4568377412974122E-5	3.626127270363874E-6	1.3291379625222685E-4	0.04404549564141012	2.486384872427522E-4	1.0699879831848297E-4	5.626237968689485E-5	4.1535006251338986E-5	3.686654010430097E-5	6.395537247282691E-5	6.298072166274186E-5	1.7343539787098943E-4	3.458710903219166E-4	2.492719632273341E-4	5.9751375311119176E-5	5.1397859451245424E-5	8.771181872836366E-5	2.576986972131108E-5	9.216209163745601E-5	0.007400516021109792	9.406808474047558E-5	2.920530120445094E-5	1.5355613789550134E-4	5.620182488742783E-5	1.982202902958382E-4	5.937798973941977E-5	1.819930388945171E-5	1.0885141521977095E-4	1.4728411003599685E-5	8.648150616776844E-5	5.636135480788872E-5	1.339511722149048E-4	8.706701407089779E-5	8.670738256773946E-5	4.415040252933687E-5	2.9931107438082205E-4	2.814928942760085E-4	7.50912241881597E-5	9.839604646724596E-5	4.9092424869305404E-5	2.0526508487540073E-4	2.3642719085551365E-4
1	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-ValidatorPlugin.java-src.txt	2.104763855660219E-5	3.819417634016697E-5	1.9828162592771763E-5	4.8109498359901825E-5	2.3236803491012334E-5	2.140115889688639E-6	0.8147009865031742	3.603796417220111E-5	9.766653105640578E-6	7.548601046742159E-6	0.17406288435712697	8.65605013325732E-6	6.4535373839033165E-6	3.04876758749827E-5	3.0142013338500474E-5	2.806805726596104E-5	1.6328708642704352E-5	3.676642698712226E-5	4.291211432980229E-6	1.0680996489128014E-6	3.9150633314209414E-5	1.2987856866757337E-5	7.323810256211561E-5	3.151720014134943E-5	1.6572454166657214E-5	1.2234409408965507E-5	1.0859281984904565E-5	1.883847581484889E-5	1.855138600513023E-5	5.108653772002514E-5	0.007508108732492719	7.342469708190993E-5	1.7600160786816286E-5	1.5139577720678253E-5	2.583609338672424E-5	7.590684702883841E-6	2.714695055674594E-5	3.2831316077874535E-4	2.7708373367468503E-5	8.602613652812136E-6	4.5230970880438055E-5	1.6554617351998408E-5	5.838709087867533E-5	1.749017760963971E-5	5.3607247196345985E-6	3.2062900640614326E-5	4.338350380186643E-6	2.5473696726032047E-5	1.660160793984346E-5	3.945619923038194E-5	2.5646161931784572E-5	2.5540230106004264E-5	1.3004791593046172E-5	8.816404655035422E-5	0.001934473116065094	2.2118614216140697E-5	2.8983202973878763E-5	1.4460496793848439E-5	6.046218147976679E-5	6.964118485584028E-5
2	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-org-jhotdraw-app-action-AboutAction.java-src.txt	1.9570229172878855E-4	3.5513189854353055E-4	1.8436352609063923E-4	4.4732519791403655E-4	2.1605728753908962E-4	1.989893465012422E-5	1.457243580299039E-4	3.3508329966676706E-4	9.081096628269492E-5	7.018737613823107E-5	1.5319839827121845E-4	8.048450869403443E-5	6.000540404524966E-5	2.834763634967044E-4	2.8026237108741636E-4	2.609785946557136E-4	1.5182537906831064E-4	3.418565935893081E-4	0.1721989054691063	9.931258964031463E-6	3.6402509676416295E-4	1.2076192522189627E-4	6.809725696652168E-4	2.9304894608246765E-4	1.5409174056572653E-4	1.1375632248928763E-4	1.0097029960201147E-4	1.7516135502463945E-4	1.7249197558129564E-4	4.750059006102631E-4	9.472738020621603E-4	0.06954630974157792	1.6364742256060237E-4	1.4076876357293114E-4	2.402256515144744E-4	7.057867266915093E-5	2.5241408546218156E-4	0.003052676802498983	2.5763423072416673E-4	7.998765287541517E-5	4.205604649954048E-4	1.539258927203028E-4	5.428869115936793E-4	1.6262479193307683E-4	4.984436188118484E-5	2.981229042852602E-4	4.03382597739767E-5	0.017452756615174543	1.543628142165661E-4	3.668662682289975E-4	2.3845965667837355E-4	2.3747469577568275E-4	1.2091938539186318E-4	8.197549531073517E-4	0.7238387775585078	2.0566029202387116E-4	2.6948767807728747E-4	1.3445462560954344E-4	5.621812369445431E-4	6.475281983935933E-4
3	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-org-jhotdraw-samples-svg-action-CombineAction.java-src.txt	5.65307415098167E-5	0.029940587620363942	5.325541538221612E-5	0.41786126933459716	6.241050406354392E-5	5.748024313306648E-6	4.2094070246703454E-5	0.10452980610893496	2.623173809481012E-5	2.0274389138075417E-5	4.4253028290492004E-5	2.3248828188646882E-5	1.7333215443256458E-5	8.188523950032863E-5	8.095684273757756E-5	7.538651358525253E-5	4.385641671807791E-5	9.874900572143271E-5	1.1525538298721956E-5	2.8687524729692542E-6	1.0515261965751275E-4	3.488339926242462E-5	1.9670635418193787E-4	8.465038438931692E-5	4.451107995603208E-5	3.285975450231931E-5	2.916637233293268E-5	5.059726790082603E-5	4.9826188533434606E-5	1.372106353268952E-4	0.12459864661144761	1.9720751855423902E-4	4.727134292500615E-5	4.066259273665549E-5	6.939179960453355E-5	2.038741940894099E-5	7.291256169076491E-5	8.817989902450286E-4	7.442045758632211E-5	2.3105305966183904E-5	1.2148347740787448E-4	4.4463172996962836E-5	1.5681880573425297E-4	4.697594491431354E-5	1.4398087586689824E-5	8.611605255834984E-5	1.1652146309041232E-5	6.841845754079001E-5	4.45893825367038E-5	1.0597332302406408E-4	6.888167273424814E-5	6.859715603444141E-5	3.4928883349952974E-5	0.2538598282924494	2.2269859173931807E-4	5.940721850793038E-5	0.06472685290083242	3.883868511701323E-5	1.6239218205693574E-4	1.8704558275911467E-4
4	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-CDATAReader.java-src.txt	0.9270419758265964	1.4938631000501552E-4	7.755255716297784E-5	1.8816744134419162E-4	9.08845447776665E-5	8.370491168504905E-6	6.129898275321703E-5	1.4095286254717395E-4	3.819965262652638E-5	2.9524334967446484E-5	6.444293939878464E-5	3.385582600627646E-5	2.524128620223371E-5	1.192443936748261E-4	1.1789242707206028E-4	0.06528663134716098	6.386537857383587E-5	1.4380205010204456E-4	1.6783926316800607E-5	4.177586233242973E-6	1.531272357618174E-4	5.0798529988399254E-5	2.8645125885376E-4	1.232711026119005E-4	6.481872402836958E-5	4.785162168228105E-5	4.2473178386695957E-5	7.36816619118825E-5	7.255878687114465E-5	1.9981133492596827E-4	3.9847092991321907E-4	2.87181073434155E-4	6.88383237282284E-5	5.9214410872052357E-5	1.0105097231613311E-4	2.9688933937889902E-5	1.061780396949162E-4	0.0012841091578466998	1.0837389492948208E-4	3.3646823498609706E-5	1.7690885064765898E-4	6.474896009628761E-5	2.2836549689173572E-4	6.840815393336997E-5	2.0967041616150827E-5	1.254054642283689E-4	1.6968297706773002E-5	9.963355466018505E-5	6.493275121828011E-5	1.5432237515358667E-4	1.003081062060062E-4	9.989378218905464E-5	5.086476564298447E-5	3.448300984937606E-4	3.243021417075545E-4	8.651104636333919E-5	1.1336005012473096E-4	5.655836737080248E-5	2.364816590276146E-4	2.723828768379632E-4
5	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-org-jhotdraw-draw-DragTracker.java-src.txt	3.865378760071813E-5	0.08507933722827542	3.6414231616168194E-5	8.835263519847083E-5	4.2674168137473716E-5	3.930302433618994E-6	2.8782485548738735E-5	6.618337771852303E-5	1.7936365340942522E-5	1.3862933875392128E-5	3.0258707219189895E-5	1.5896753567499045E-5	1.1851859895819274E-5	5.599032616138597E-5	5.535552020770247E-5	5.1546719647697964E-5	2.9987517790736726E-5	6.752119273502762E-5	7.880768896430936E-6	1.9615548249961027E-6	0.21769543637283223	2.385207534641413E-5	1.3450107731100434E-4	5.788103766400449E-5	3.0435154122297745E-5	2.246837627141025E-5	1.9942967863686474E-5	3.459668128137922E-5	3.406944358213077E-5	0.01369529097760255	1.87099088218031E-4	1.3484375636814376E-4	3.2322527534980183E-5	2.7803690186236892E-5	4.744773925669197E-5	1.3940220108790126E-5	4.985511595544297E-5	0.03120625382604998	5.088616359632242E-5	1.5798617980473293E-5	0.01708490504441048	3.0402396982182446E-5	0.05111274372837876	3.2120544478363035E-5	9.844919853665816E-6	5.8883211429743855E-5	7.967339123686508E-6	4.6782201243392536E-5	3.0488694748884914E-5	7.24609338231153E-5	4.709893194996299E-5	0.2992792672250265	2.3883175809835933E-5	0.10217294521613775	1.5227368037576186E-4	4.0620624191816616E-5	5.322737601788561E-5	2.6556564536545198E-5	1.1103822001266187E-4	0.1803473866256449
6	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-org-jhotdraw-samples-svg-action-SplitAction.java-src.txt	5.709864470423541E-5	0.05535616334122495	5.3790414918891296E-5	0.3718294793223837	6.303747487051297E-5	5.805768494294552E-6	4.251694382523307E-5	0.16083245304222282	2.649525998504768E-5	2.0478063989119104E-5	4.4697590584522905E-5	2.348238401052712E-5	1.7507343504500157E-5	8.270785190281947E-5	8.17701285423063E-5	7.614384032001189E-5	4.429699468476936E-5	9.974103013677026E-5	1.1641322911525997E-5	2.897571725112142E-6	1.0620897425343872E-4	3.523383503142783E-5	1.986824500886753E-4	8.550077521065644E-5	4.49582346159381E-5	3.318986090197517E-5	2.9459375318124405E-5	5.110556390583684E-5	5.032673833833912E-5	1.3858904211989356E-4	0.11078147738040993	1.991886491171716E-4	4.774622696039266E-5	4.107108580948178E-5	7.008890393413154E-5	2.0592229752818775E-5	7.364503530762427E-5	8.906574706049296E-4	7.51680794017203E-5	2.333741997558424E-5	1.2270389046184168E-4	4.49098463874858E-5	1.583941945995475E-4	4.744786140550345E-5	1.4542729594128938E-5	8.698116736194966E-5	1.1769202815536723E-5	6.910578375581708E-5	4.503732381791545E-5	1.0703792233872338E-4	6.957365237113104E-5	6.928627743988473E-5	3.5279776048370394E-5	0.23129528828188875	2.2493580353353E-4	6.000401855443827E-5	0.06537709355831027	3.92288553634294E-5	1.6402356060382328E-4	1.8892462734819662E-4
7	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-nanoxml-XMLElement.java-src.txt	0.04760523329531627	7.064221691053303E-6	3.6673270562005697E-6	8.89811469771902E-6	4.297773822637036E-6	3.958261320956196E-7	0.0051397340205445894	6.665418464304863E-6	1.8063958783502245E-6	1.3961550257447053E-6	3.0473957775705394E-6	1.6009837878319299E-6	0.8855915988318709	5.638862304758206E-6	5.57493012917587E-6	3.4764702708823316E-4	3.020083919426585E-6	6.800151643846686E-6	7.936830111420683E-7	1.975508685108418E-7	7.24112363658588E-6	2.4021751217070933E-6	1.3545787402850478E-5	5.829278445406464E-6	3.0651659864430206E-6	2.2628208958953276E-6	2.0084835620961537E-6	3.484279076799613E-6	3.431180247202334E-6	9.448734400461132E-6	0.01097742497208245	3.5603598555057755E-4	3.2552459434895576E-6	2.8001476553725076E-6	4.778526697082802E-6	1.4039386279857164E-6	5.020976896083469E-6	0.001430546059596164	5.124815113774986E-6	1.591100418679198E-6	8.365715305790359E-6	3.06186697007231E-6	1.0799011613424299E-5	3.234903953680901E-6	9.914953396804371E-7	0.0020606643275636236	8.024016170987246E-7	4.711499453755792E-6	3.0705581361541207E-6	7.29763972306586E-6	4.743397836288726E-6	4.723805166066299E-6	2.405307291902784E-6	1.6306422331643943E-5	1.5335690558449644E-5	4.090958604005283E-6	0.03973022023249206	2.6745479259643674E-6	0.004120651048618895	0.002410070323110909
8	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-org-jhotdraw-app-action-CutAction.java-src.txt	1.3518960918154155E-4	2.4532233193535097E-4	1.2735687875369952E-4	3.0900874051521603E-4	1.492506807417052E-4	1.3746028085391096E-5	1.006652443170942E-4	2.3147291697528876E-4	6.27315037177448E-5	4.848488929682526E-5	1.058282527331157E-4	5.559806775586323E-5	4.145126278285924E-5	1.9582324997212394E-4	1.936030492075553E-4	1.8028196759774484E-4	1.0487978182968298E-4	2.361518553268591E-4	2.7562578812813507E-5	6.860435849615514E-6	2.514656835599064E-4	8.342139139271572E-5	4.70410513556844E-4	2.0243591499099245E-4	1.0644536658800739E-4	7.858197593602293E-5	6.974949154430931E-5	1.2100009110934105E-4	1.1915610471288637E-4	3.281303529721581E-4	6.543693175865761E-4	4.716090157136809E-4	1.1304635681116033E-4	9.724195850893006E-5	1.6594599714054163E-4	4.8755193873342215E-5	1.7436567177679516E-4	0.014001374367585515	1.779717072074719E-4	5.5254843650793475E-5	2.905198728011243E-4	1.0633080019632964E-4	3.750220232976825E-4	1.1233993158920204E-4	3.4432094499736797E-5	2.0594096554701563E-4	2.7865353674369906E-5	0.975357569413753	1.0663262214129033E-4	2.534283425382746E-4	1.647260617499027E-4	1.6404565847859915E-4	8.35301636439318E-5	5.662802962409735E-4	5.325692672417895E-4	1.4206851773304453E-4	1.861599757298616E-4	9.288020149500774E-5	3.8835039201816536E-4	4.473074040245398E-4
9	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-org-jhotdraw-draw-FontSizeHandle.java-src.txt	8.173033076546118E-5	1.4831225161917333E-4	7.699496942711633E-5	1.868145542000389E-4	9.023110265530185E-5	8.3103089722056E-6	6.08582550421739E-5	1.3993943900105266E-4	3.792500458656608E-5	2.931206076670389E-5	6.397960725364188E-5	3.3612409231135316E-5	2.5059806285405712E-5	1.1838704977907811E-4	1.1704480355207518E-4	1.0899140053748785E-4	6.340619897819614E-5	0.438720851596185	1.6663253165376544E-5	4.1475502043307995E-6	1.5202628085058564E-4	5.043329848143811E-5	0.07937224284504933	1.2238480746552545E-4	6.435269006515084E-5	4.7507577870352926E-5	4.216780453136697E-5	7.315190515668458E-5	7.203710336813241E-5	1.9837473046163445E-4	3.9560600176971475E-4	2.851162976179054E-4	6.834338962840934E-5	5.878867082560702E-5	0.043239152316359025	2.9475476302704758E-5	1.054146403317297E-4	0.07317292313184531	1.075947077961264E-4	3.3404909410669376E-5	1.756369105712126E-4	6.428342772211193E-5	2.2672359358101498E-4	6.791631267034089E-5	2.0816292682909398E-5	1.245038234389258E-4	1.6846298961072577E-5	9.891720886591217E-5	6.446589742184148E-5	1.5321282742360235E-4	0.21579372631448396	9.917556540968547E-5	5.04990579146062E-5	0.14413844377342663	3.219704726621387E-4	8.588904884019662E-5	1.125450135095828E-4	5.6151723758264534E-5	2.3478140209665514E-4	2.7042449716436514E-4
