0	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-cc-mallet-fst-tests-TestFeatureTransducer.java-src.txt	1.1034911702124682E-5	1.800908223516613E-4	1.1820008323891882E-4	2.9023174839627785E-5	3.7791758237863316E-5	7.094071652588445E-5	3.2242933691752285E-5	2.697769180387454E-4	4.4836924273134234E-5	1.2590689687502876E-4	2.3625088469013526E-5	0.19052766126555898	1.5375834536409975E-4	0.39055286234103487	3.354125448036125E-5	1.6575808472938823E-5	8.629766810349518E-5	8.500958469808666E-5	6.06396433760815E-5	3.3575280917929655E-5	4.229438484835751E-5	0.004961998735327109	6.121848008265227E-5	5.8973771417378224E-5	0.04420108708015361	4.3495119353607106E-5	4.5696085805053666E-5	6.941905747747479E-5	2.341722538653183E-5	6.995948234361237E-5	1.9138683154109614E-4	8.306893427019564E-5	0.048839501697865065	7.608286088202907E-5	3.2209139900403954E-5	1.4456938169617108E-4	4.506522335129916E-5	4.060382365699888E-4	2.2440883118240267E-5	0.045176449673934804	3.682024436881679E-4	6.122426729184791E-5	3.7349655301232936E-4	5.84543164621789E-5	4.1067662883119E-5	5.1829989176450366E-5	1.436056054235203E-4	7.122732319580947E-5	1.6494929517670836E-5	2.8043174853466317E-5	5.239601456402372E-5	2.074298059863576E-5	6.271067989021512E-5	5.776414252763445E-5	7.019869670597982E-5	7.212509939065053E-5	4.216337698681566E-4	5.089153425330423E-5	3.645766039383763E-5	7.435486001525603E-5	7.658040193956696E-5	1.454118233526713E-4	2.92813946856242E-5	8.892402806056821E-5	0.13679585063806576	2.3515894867474308E-4	3.072864157279124E-5	4.597026936068795E-5	4.354053280713376E-5	1.3756966540251743E-5	3.900673142191545E-5	9.084034968635223E-5	5.9012323204370965E-5	1.5144908123911298E-5	5.8871362265211894E-5	0.014856325003344778	9.546879969448179E-5	0.009935276979125511	6.677881799898379E-5	1.2396484906903186E-5	1.8017324228859568E-5	7.176982307829272E-5	5.52195200692648E-5	3.764248425895212E-5	5.289165312510376E-5	3.323064568868743E-5	1.519426659924416E-4	4.346140087613901E-5	0.10755034167508616	3.0471993476355442E-5
1	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-cc-mallet-classify-examples-DocumentClassifier.java-src.txt	0.12010578209197229	0.05361981758309668	1.6157287087286698E-4	3.96730488861432E-5	5.1659209591947064E-5	9.697197258056883E-5	4.407427828464156E-5	3.6876988533627474E-4	6.128955561965557E-5	0.026858929427062393	3.2294168193166974E-5	2.4409287553503491E-4	2.1017901680258253E-4	1.2737801632173613E-4	0.033404376228681844	2.2658198612246735E-5	1.1796406231738199E-4	1.1620332469323936E-4	8.289098451120464E-5	4.5895522064122225E-5	5.7814047118208416E-5	1.1106796015314751E-4	8.368222175812089E-5	8.06138311666487E-5	3.750529173561262E-4	0.06677650982139605	6.246398114840211E-5	9.489195017953322E-5	3.201003104144293E-5	9.563068059934551E-5	2.616150426633111E-4	1.135505646240166E-4	0.08010426489957725	1.0400099492385796E-4	4.402808407109949E-5	1.9761821989372846E-4	6.160162762896351E-5	0.013898442337339851	3.067542603170252E-5	0.08176878409232853	5.033120473261571E-4	8.369013254784674E-5	0.14728806856016075	7.990376543656759E-5	5.61371871342289E-5	7.084868232809636E-5	0.03355482801073939	9.736374779089161E-5	2.254764162584062E-5	3.8333443981640535E-5	7.162240722194688E-5	2.8354488710531106E-5	8.57219750325457E-5	7.896033645622951E-5	9.595767318871288E-5	0.07348735083885395	0.0072480551111111175	6.95658671898785E-5	4.98355728162535E-5	1.0163891485365211E-4	1.0468110558740992E-4	1.9876979029244385E-4	4.0026020903511905E-5	1.2155414877571459E-4	0.006856192832585213	3.214490667660799E-4	4.200432606213641E-5	6.283877465967584E-5	5.9517461343601674E-5	1.8805000110850836E-5	5.332000965233327E-5	1.2417365273975016E-4	8.06665292928345E-5	2.0702238252573814E-5	8.047384361109237E-5	2.926450139944546E-4	1.3050048377922954E-4	2.375543744714906E-4	9.128289119545959E-5	1.694529817793751E-5	2.462866963655052E-5	9.810531464143127E-5	7.548198056492855E-5	5.1455160452061544E-5	7.22999172797624E-5	4.542442507445226E-5	0.24706079850460105	5.940929244119327E-5	2.377529139751721E-4	4.165350253808381E-5
2	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-cc-mallet-cluster-Clusterings.java-src.txt	9.878687143371748E-5	0.0016122112613389176	0.001058152230083503	2.598216205870116E-4	3.38319840074399E-4	6.350763496828895E-4	2.886455851422654E-4	0.002415100223497643	4.0138966157750154E-4	0.0011271452613270084	2.114968057922273E-4	0.0015985816133583753	0.0013764773389550434	8.342076940658763E-4	3.002684283770999E-4	1.4839015523892686E-4	7.725550393238005E-4	7.610238433159976E-4	5.428589567079217E-4	3.005730402674488E-4	3.78628309058277E-4	7.273919754718862E-4	5.48040825748352E-4	5.279457173951168E-4	0.002456248247343324	3.893775391742988E-4	4.090810579461901E-4	6.214541349485155E-4	2.0963597136425613E-4	6.262921330414625E-4	0.0017133355328902645	7.436507288323587E-4	2.8684652951036985E-4	0.7871636375942452	2.8834305595025174E-4	0.0012942157860784589	4.0343344337584366E-4	0.0036349404649508657	2.008955481749657E-4	0.011187901182506177	0.0032962264173985374	5.480926340732577E-4	0.0033436204076070213	5.232954463952136E-4	3.676464336852642E-4	4.639930626902191E-4	0.0012855878563489543	6.376421134169552E-4	1.4766610966688903E-4	2.510484527310932E-4	4.690602420841116E-4	1.8569556448331007E-4	5.613993151066988E-4	5.171168628614987E-4	6.28433630780474E-4	6.456791964430875E-4	0.13485497626828674	4.555918150552855E-4	3.2637671304671376E-4	6.656404867639206E-4	6.85564010384406E-4	0.001301757502574031	2.621332594488949E-4	7.960667710368944E-4	0.0012082210388626492	0.002105192814977137	2.750893207237568E-4	4.115356073246386E-4	3.897840900481073E-4	1.231552840307853E-4	3.491965378648546E-4	8.132220889209087E-4	5.282908411739014E-4	1.3558043164262233E-4	5.270289289312142E-4	0.0019165530234633713	8.546569556631997E-4	0.001555760504564457	5.978181508141163E-4	1.1097596372180082E-4	1.6129491021058668E-4	6.424986874965974E-4	4.9433686258348E-4	3.3698350773562184E-4	4.7349730366944167E-4	2.9748779255530576E-4	0.0013602229918886946	3.8907568420812447E-4	0.0015570607539036271	2.727917524975036E-4
3	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-cc-mallet-grmm-test-TestTRP.java-src.txt	2.197472073356892E-5	3.58629559953303E-4	2.3538147743943714E-4	5.7796217959729204E-5	7.52578140836143E-5	1.412700415170005E-4	6.42079866729532E-5	5.37228805657131E-4	0.03896699940850709	2.5072868473667077E-4	4.704656778653449E-5	0.476607569457801	3.061915483366463E-4	1.8556596483766482E-4	6.679343887433109E-5	3.300876091793494E-5	1.7185159317291093E-4	1.6928652750863862E-4	1.207566734146168E-4	0.009786289193503144	8.422426211727596E-5	1.6180526109239702E-4	1.2190935821360639E-4	1.17439286555659E-4	5.463820091104236E-4	8.661538278414449E-5	9.099834699990528E-5	1.382398376020863E-4	4.663263305722672E-5	1.3931602976668362E-4	3.8112422543339606E-4	1.6542195184681658E-4	6.380779437491506E-5	1.5151001345771107E-4	6.414069033679266E-5	2.878928146553641E-4	8.974205908236081E-5	8.085770957332015E-4	4.4688362974670885E-5	0.021927557175828432	7.33231591867404E-4	1.2192088275583506E-4	7.437741840577006E-4	1.164048534870214E-4	8.178139049931269E-5	1.032132896502562E-4	2.8597356826601033E-4	1.418407847818304E-4	3.284770005009903E-5	5.584466396490628E-5	0.009823768457228852	4.130719104431932E-5	0.418060284682762	1.1503045377467187E-4	1.3979239685963204E-4	1.4362859982697298E-4	8.396337546507647E-4	1.0134446773179822E-4	7.260111611039207E-5	1.480689042309475E-4	1.5250080759254538E-4	2.895704375159397E-4	5.831043222413005E-5	1.7708167821214106E-4	2.687636477205736E-4	4.682912165153235E-4	6.119245312620028E-5	9.154435110283256E-5	8.670581830240995E-5	2.7395370803454406E-5	7.767728939424865E-5	1.8089780594374714E-4	1.1751605787706273E-4	3.0159292212046522E-5	1.1723535084868065E-4	4.263290946504255E-4	1.9011481638329136E-4	3.4607232843747633E-4	1.3298211313851743E-4	2.468613263617229E-5	3.587936895037608E-5	1.4292110909591333E-4	1.0996313929092533E-4	7.496055262036845E-5	1.0532746776190023E-4	0.009785602893229797	3.0257583774367366E-4	8.654823642666346E-5	3.4636156339043706E-4	6.0681368815041465E-5
4	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-cc-mallet-cluster-util-ClusterUtils.java-src.txt	6.388786875817735E-6	1.0426561746515703E-4	0.005719959386412256	1.6803295170388706E-5	2.187996565460963E-5	4.1071929793005244E-5	1.866741095609004E-5	1.5619039643358798E-4	2.5958844173903026E-5	0.10745189134946781	1.367801204261608E-5	1.0338415503116821E-4	8.902013223363371E-5	5.3950237417228106E-5	1.9419088453724137E-5	9.596751699208426E-6	4.9963010513906446E-5	4.9217260065006334E-5	3.5108007042846026E-5	1.9438788444411507E-5	2.4486812231396855E-5	4.70422054978024E-5	3.544313109766459E-5	3.414353164024656E-5	1.588515390621154E-4	2.518199104710075E-5	2.6456265455332715E-5	4.01909480850975E-5	1.3557667361192813E-5	4.050383317066466E-5	1.1080556968287007E-4	4.809369856139476E-5	1.8551061659436467E-5	0.6669241302495653	1.864784565856176E-5	8.370007784001991E-5	2.609102050604899E-5	0.07370491988331307	1.2992402967752652E-5	7.235487388696162E-4	0.10476640803935794	3.544648166785081E-5	0.017170818387645937	3.384278732167471E-5	2.3776587681953097E-5	3.0007558153865865E-5	8.314208867181024E-5	4.123786396454793E-5	9.549925913747317E-6	1.6235913099838524E-5	3.0335264950723335E-5	1.200938310982497E-5	3.630705704505751E-5	3.34432033200918E-5	4.0642329029993194E-5	4.1757641641601545E-5	2.441096374895849E-4	2.9464229067201027E-5	2.1107574626294745E-5	4.3048586761892084E-5	4.433708941795612E-5	8.418781896056322E-5	1.6952794469314673E-5	5.148357130114779E-5	7.813858870256648E-5	1.361479317260893E-4	1.7790694415267168E-5	2.661500712441776E-5	2.5208283679403444E-5	7.96475129624295E-6	2.2583388114369612E-5	5.259304736975079E-5	3.4165851633140665E-5	8.768315766303777E-6	3.40842407038997E-5	1.2394813830426024E-4	5.527274082498915E-5	1.0061480993601447E-4	3.866235159202802E-5	7.177085074839945E-6	1.0431333541937416E-5	4.155195040428576E-5	0.01981231135741636	2.179354179702812E-5	3.0622220498683696E-5	1.9239257982459268E-5	8.796892413578285E-5	2.516246935339483E-5	1.0069890021838518E-4	1.7642105098517408E-5
5	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-cc-mallet-extract-AccuracyCoverageEvaluator.java-src.txt	1.0875667589759528E-5	1.7749194309239373E-4	1.1649434531867387E-4	2.860434324041659E-5	3.7246387766602704E-5	6.991697553559295E-5	3.177763795632715E-5	2.6588378440892075E-4	4.4189885456712705E-5	1.2408994241497136E-4	2.328415631256755E-5	1.759914246667113E-4	1.515394684136366E-4	9.183979054916884E-5	3.305722275980743E-5	1.633660402996175E-5	8.505231191694068E-5	8.378281676163179E-5	5.976455652045181E-5	3.3090758164008845E-5	4.168403725745562E-5	8.008020922090513E-5	6.033504007114509E-5	5.812272465455024E-5	2.704138623719767E-4	4.2867444039055384E-5	4.5036648482942015E-5	6.841727545260389E-5	2.307929288907333E-5	6.894990148170216E-5	1.8862494028814913E-4	0.004892182408142727	3.157957589864665E-5	7.498491393198439E-5	0.47625265573598413	1.4248311009882307E-4	4.441488996532986E-5	4.0017872447652543E-4	2.2117040154262018E-5	0.03971419895153767	0.029224762355960044	6.03407437654911E-5	3.681066478946979E-4	5.761076592093268E-5	4.047501803925727E-5	5.108203388300564E-5	1.4153324202056478E-4	0.03374238510104121	1.6256892233778344E-5	2.7638485572030452E-5	5.163989099403511E-5	2.0443639958456345E-5	6.180570603772749E-5	0.31753753815460484	6.918566375674635E-5	7.108426664619811E-5	4.155491996207209E-4	5.015712174345988E-5	3.593154220412805E-5	0.0866589021050351	7.547527500601071E-5	1.4331339453309714E-4	2.885883673215837E-5	8.764077103969756E-5	1.330157560707925E-4	2.31765384769812E-4	3.028519849109409E-5	4.5306875313038234E-5	4.291220213390845E-5	1.3558440626798562E-5	3.844382774953239E-5	8.952943834938538E-5	0.004868472956508631	1.4926352913308236E-5	5.802179336237727E-5	2.1099760827350097E-4	9.409109548838587E-5	1.712771530402426E-4	6.581513710292417E-5	1.221759201779491E-5	1.7757317363243462E-5	7.073411730381822E-5	5.4422650670031935E-5	3.7099267951033505E-5	5.2128377026409557E-5	3.275109634394759E-5	1.4974999099607507E-4	4.283421215080156E-5	1.714203003976939E-4	3.0032254067094497E-5
6	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-cc-mallet-grmm-inference-AbstractBeliefPropagation.java-src.txt	2.3263069222621457E-6	3.796555314456094E-5	0.053529096471032864	0.0010350449793149871	7.967007907845021E-6	1.4955251512581334E-5	6.797241506401971E-6	0.027837888243812753	9.452223101110345E-6	2.6542857221461083E-5	4.980484513885128E-6	3.7644592029131686E-5	3.241431493350408E-5	1.9644544919229277E-5	7.070944887034944E-6	3.4944020426792018E-6	1.819270222575395E-5	1.7921157022372223E-5	0.4496536667793596	7.0781181150037776E-6	8.916221796918335E-6	1.7129168716245362E-5	1.2905674085205487E-5	1.2432459487078398E-5	5.784156556089463E-5	9.169352684302174E-6	9.633345838926243E-6	0.021622091091911287	4.936664196993348E-6	1.474839422797431E-5	0.0010692734089303958	0.005162144572077934	6.754876002673863E-6	1.6039284292713794E-5	6.7901173233667795E-6	3.0477158536955658E-5	9.500351599118978E-6	8.559828895178295E-5	4.730838193257725E-6	2.6346104081160045E-4	7.762199795225373E-5	1.2906894106278224E-5	7.873806697939766E-5	0.06689254584289382	8.657612405519588E-6	1.0926454679173674E-5	3.0273981613106977E-5	1.5015672030498545E-5	3.4773516775667174E-6	5.911876193016168E-6	1.1045780398566109E-5	4.372897641370773E-6	0.11731084193630938	1.2177453544526324E-5	1.4798823813828884E-5	1.5204935255531764E-5	0.046390578806889696	1.0728615834343998E-5	7.685762245595236E-6	1.56749986068324E-5	1.614417259970742E-5	3.065475650149045E-5	6.172909488486628E-6	1.8746374018824548E-5	2.8452090095947807E-5	0.0010785011564501575	6.478008481819832E-6	9.691147398255411E-6	9.178926447478055E-6	2.9001524756880883E-6	8.223140499089875E-6	0.20683337807074198	1.2440586719209264E-5	3.192749118137074E-6	1.2410870268603576E-5	4.513241993250871E-5	2.0126099382070238E-5	3.663620862392312E-5	1.4077867659023404E-5	2.6133447579009234E-6	3.7982928369211436E-6	1.5130038258884785E-5	1.1641013109003015E-5	7.935538957315234E-6	1.1150267633870271E-5	7.005464400947578E-6	3.203154544654174E-5	9.162244378439874E-6	3.666682786506801E-5	6.423903631736705E-6
7	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-cc-mallet-fst-semi_supervised-CRFOptimizableByEntropyRegularization.java-src.txt	6.443409521559939E-6	1.0515706430734996E-4	6.901836302361937E-5	1.694695944613219E-5	2.2067034285326843E-5	4.142308526502822E-5	1.882701298937091E-5	1.5752578809065187E-4	2.6180786269757758E-5	7.3518458511854E-5	1.3794955872608185E-5	1.0426806557402879E-4	8.978123371368575E-5	0.08270216906353428	1.958511715523854E-5	9.678801700019363E-6	5.039018266357466E-5	4.963805622133275E-5	3.5408172358842846E-5	1.9604985576276364E-5	2.4696168795619425E-5	4.744440544213995E-5	3.574616164658933E-5	3.443545091528642E-5	0.008709977706743983	2.5397291228932697E-5	2.6682460387753805E-5	4.053457136788459E-5	1.367358227207584E-5	4.085013154835148E-5	1.1175293159941166E-4	4.850488852750474E-5	1.8709668933221207E-5	4.442564140684478E-5	1.8807280413087445E-5	8.441569408913217E-5	2.631409267888181E-5	2.3709031030386325E-4	1.3103484999199611E-5	0.02922896165898309	0.005914842912941235	3.574954086337339E-5	2.180888538950511E-4	3.4132135302556286E-5	2.3979871991033066E-5	3.0264115815044285E-5	8.385293424297447E-5	4.1590438135244834E-5	9.631575564955026E-6	1.6374726390497898E-5	0.3106721661584687	1.2112060549523788E-5	3.6617473960422265E-5	3.3729134950453795E-5	4.098981151514954E-5	4.2114659790861246E-5	0.00309611939288673	2.971614139072784E-5	2.1288039492896146E-5	4.341664219246181E-5	4.471616124733334E-5	8.490760528311182E-5	1.7097736929383702E-5	5.192374389281311E-5	7.880665550968622E-5	1.373119649592774E-4	1.794280072550131E-5	2.684255926128525E-5	2.5423808657142317E-5	8.032848072193665E-6	0.3163641933541321	5.304270572443071E-5	3.4457961738942064E-5	8.84328283206574E-6	3.437565305518788E-5	1.2500786613375253E-4	5.574530993708644E-5	1.0147504322073343E-4	3.899290572939726E-5	7.238447487317426E-6	1.0520519023900623E-5	0.002891829884565399	3.2243301169484137E-5	2.1979871523811283E-5	0.18812578055857865	1.9403749175160734E-5	8.872103803045344E-5	2.537760262927416E-5	0.048550245321067206	1.7792941004562515E-5
8	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-cc-mallet-classify-constraints-ge-MaxEntFLGEConstraints.java-src.txt	8.077935401332937E-6	1.3183268417540152E-4	8.65265316669748E-5	2.12459635223872E-5	2.766486855436031E-5	5.1931047650343186E-5	2.360293788860019E-5	1.9748599495074168E-4	3.282217272323968E-5	9.21681846663931E-5	1.7294378392418114E-5	1.307181695204496E-4	1.1255640414665853E-4	6.821428562479047E-5	2.4553353419208514E-5	1.2134062662548169E-5	6.317286508885084E-5	0.8754163946770326	4.439030734224523E-5	2.4578261943357566E-5	3.0960946300853895E-5	5.947982058782296E-5	4.4814035746225E-5	4.31708316968981E-5	0.0287838438583784	3.183992531123329E-5	3.34511085535843E-5	5.0817140821932374E-5	1.7142215457368458E-5	5.1212750435835574E-5	1.4010175192947778E-4	6.080932072732504E-5	2.3455826688833052E-5	5.569527441123943E-5	2.3578199669496415E-5	1.058297662796395E-4	3.298929551093222E-5	2.972339728692149E-4	1.6427499292369006E-5	9.148497337464506E-4	2.695368694389524E-4	4.4818272182664025E-5	2.734123397900143E-4	4.279057277999217E-5	3.0062943574770917E-5	0.0036108154788380034	1.0512424885621407E-4	5.214085360328069E-5	1.2074856481871951E-5	2.052856978193749E-5	3.835568714645806E-5	1.518457617332993E-5	4.5906377395778315E-5	4.228534169075198E-5	5.138786358747985E-5	5.2798056696748504E-5	3.0865044034377386E-4	3.725435574566132E-5	2.6688262987047788E-5	5.443031826550496E-5	5.605949160035642E-5	1.0644646258535535E-4	2.1434989342584705E-5	6.509545102760362E-5	9.879786008824486E-5	0.032328011725074574	2.2494423906258157E-5	3.3651820359016795E-5	3.187316952322542E-5	1.0070573288688433E-5	2.8554270767994267E-5	6.649826445458193E-5	4.319905293267594E-5	1.1086594327757273E-5	4.3095864670605935E-5	1.5671911957606817E-4	6.988644926142281E-5	0.05372032875636784	4.88843945954997E-5	9.07465387895056E-6	1.3189301840772796E-5	5.253798220061116E-5	4.042259041603781E-5	2.7555594860895917E-5	3.8718511642647125E-5	2.4325977086533005E-5	1.1122726431575591E-4	3.181524222448362E-5	1.2732295297380227E-4	2.2306548660869083E-5
9	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-cc-mallet-pipe-TokenSequenceNGrams.java-src.txt	2.543582396716357E-5	4.151150982528111E-4	2.724549675907547E-4	6.689934510729643E-5	8.711120993952415E-5	1.6352061768735486E-4	7.432099211182904E-5	6.218444136998594E-4	1.0335054269812586E-4	2.902194192046343E-4	5.445658358922718E-5	4.1160571161331125E-4	3.544178976448499E-4	2.1479331970291327E-4	7.731366300249038E-5	3.8207768019558414E-5	1.9891888162861969E-4	1.9594980823325328E-4	1.3977631502466893E-4	7.739209502800925E-5	9.74899081063926E-5	1.8729021351429604E-4	1.4111055212338828E-4	1.3593642694606728E-4	6.324392819849397E-4	1.0025763949666257E-4	1.0533093747383155E-4	1.600131449736459E-4	5.397745254423128E-5	1.612588415531579E-4	4.4115276026859373E-4	1.9147654700578623E-4	7.385776798400825E-5	1.7537342468638636E-4	7.424309634327896E-5	3.3323704286255986E-4	1.0387677936596894E-4	9.35931105578597E-4	0.09005392995282938	0.11538343496765296	8.487183943781297E-4	1.4112389182544796E-4	0.1471145013611349	1.3473906668112044E-4	9.46622747907176E-5	1.1946978068327897E-4	3.310155077677069E-4	1.6418125521675385E-4	3.802133944410832E-5	6.464041383455899E-5	1.2077448728247082E-4	4.78132328833769E-5	1.4455012034591386E-4	1.331481937154204E-4	1.6181023829976027E-4	1.662506580239816E-4	0.12472490843355874	1.1730661210788684E-4	8.40360717932827E-5	1.7139032749006875E-4	1.7652027271721686E-4	3.3517889779133286E-4	6.749455010076533E-5	2.0497272522481758E-4	3.110949583878056E-4	5.420488884965284E-4	7.083050040582471E-5	1.0596293932795258E-4	1.0036231895770642E-4	3.1710247321021E-5	8.99117619392673E-5	2.0938990778628073E-4	1.3602529004656477E-4	3.490949700707634E-5	1.3570037057901655E-4	4.934775706634091E-4	2.2005863290393916E-4	4.005800543619661E-4	1.5392730863721902E-4	2.857429369759961E-5	0.37130061788453955	1.654317347752259E-4	1.2728275766471606E-4	0.13509007162925182	1.2191694999819359E-4	7.659769981574848E-5	3.5023269869401325E-4	1.0017991732901222E-4	4.009148449350914E-4	7.023891834530024E-5
