0	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-XMLEntityResolver.java-src.txt	9.27745923858976E-5	1.2152442474379695E-4	2.3059221515866594E-5	1.901941927618924E-5	1.244863325506527E-4	0.7347720904691877	8.903879078572188E-5	1.2823716656350565E-4	1.8833357287997644E-5	9.530891776637146E-5	2.269995171156582E-5	2.2862020715399992E-5	1.5015178871467265E-4	3.7870212040594286E-5	2.2019402982485607E-4	4.989993365370406E-5	0.05029111175167367	5.770151198239096E-5	1.1378896325795536E-5	4.196731057526169E-5	0.0063216443121521864	1.2154447068622231E-4	1.8951447505566785E-5	8.186693229425657E-5	3.0317924734012733E-5	2.6592296442340065E-5	1.4838570862498384E-4	3.431348052440819E-5	1.5235676907105573E-4	8.266300609160402E-5	1.905287104204096E-4	5.3677879756430236E-5	1.457597560271035E-4	1.5165886791782931E-5	0.13194045000299676	2.6558967225095398E-5	6.5911411798653E-5	1.844468985140886E-4	4.603864571076837E-5	6.106489882588276E-5	8.630364169710088E-5	2.5039646699694335E-4	1.5061510072244476E-5	0.001103915733848856	7.349251939552952E-5	6.55147788349564E-5	2.8058025695771373E-4	4.21932700720921E-5	1.096611465002418E-4	4.574345429281589E-5	6.545850241711796E-5	1.282112957796596E-4	1.0953938307671549E-4	3.419189548997436E-5	6.916288656947746E-5	3.8047855043176124E-5	4.98794577072563E-5	8.757648603544021E-5	1.8944565689935057E-5	5.001874595056401E-5	4.28244247629601E-5	9.681832996838818E-5	1.135374949789282E-5	4.9832270137529824E-5	3.300140964073989E-4	0.006498066544629231	3.814932337181891E-5	7.511958799346766E-5	1.1333268860974203E-4	9.335966623436916E-5	1.147974565479599E-4	1.9160667767537633E-4	4.603201541023566E-5	5.0289136575307954E-5	8.96734271824386E-5	1.3565226290289322E-4	2.239756970760633E-4	1.0183951219860937E-4	3.7527385754565486E-6	0.06283116703633994
1	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-ValidatorPlugin.java-src.txt	2.7346429311127167E-5	3.5820788918246925E-5	6.796983472913886E-6	5.606203071327742E-6	3.6693846943976055E-5	0.1795625651443653	2.6245256762131627E-5	3.7799450477792786E-5	5.5513590577167186E-6	2.8093452263060488E-5	6.691084367843531E-6	6.738856160129515E-6	4.425904949218894E-5	1.1162701445864066E-5	6.490484427343027E-5	1.4708606884683875E-5	1.5765473600964553E-5	1.7008216128917945E-5	3.3540668410342986E-6	1.2370370620986585E-5	0.7922481666826123	3.582669770138909E-5	5.586167572677988E-6	2.413126502988581E-5	8.936573735082024E-6	7.838399891385901E-6	4.373847609931888E-5	1.0114311962443107E-5	4.49089940287E-5	2.436591737667329E-5	5.616063382504227E-5	1.582220203377077E-5	4.296444492067884E-5	4.47032792520349E-6	0.022231873802899475	7.828575702888416E-6	1.9428183053083848E-5	5.436794646201959E-5	1.3570445723682114E-5	1.7999614939693047E-5	2.5439038601708454E-5	7.380737665767163E-5	4.439561629074555E-6	3.2539246796763755E-4	2.1662805891799186E-5	1.9311270706446143E-5	8.270441255162383E-5	1.2436974906150653E-5	3.232394466873311E-5	1.3483434495320026E-5	1.9294682553992708E-5	3.7791824752435486E-5	3.228805343204309E-5	1.0078473308088198E-5	2.038659443157221E-5	1.1215063861993195E-5	1.4702571352673312E-5	2.5814224811933786E-5	5.584139074574515E-6	1.474362824121928E-5	1.2623015358545374E-5	2.853836970243991E-5	3.346654510417094E-6	1.4688662247748102E-5	9.727563255187376E-5	6.436520096321426E-5	1.1244972874851007E-5	2.2142403971980388E-5	0.003735442643533459	2.751888687981651E-5	3.3837933962867766E-5	5.647837766610427E-5	1.3568491362685569E-5	1.4823329136861002E-5	2.6432323489290002E-5	3.99851394974417E-5	6.601953627588269E-5	3.0018423684740178E-5	1.10616492659969E-6	1.0061445551388189E-5
2	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-org-jhotdraw-app-action-AboutAction.java-src.txt	2.5365577743982273E-4	3.322609309679998E-4	6.304640753833518E-5	5.200115094969766E-5	3.40359107506766E-4	1.279711334839413E-4	2.4344169150439856E-4	3.506142936855476E-4	5.1492437334762786E-5	2.60584897343639E-4	6.206412500626536E-5	6.250723920498323E-5	4.1053124267016196E-4	1.0354125876416201E-4	6.020343111884317E-4	1.364318197430301E-4	1.4623494049120642E-4	1.5776217933102392E-4	3.111113419847857E-5	1.1474316962501309E-4	1.1467129186461309E-4	3.323157387443495E-4	0.15457631187990606	2.2383305411180187E-4	8.289248781368953E-5	7.270621680486449E-5	4.0570258854568314E-4	9.381676982078573E-5	4.1655989763003984E-4	2.26009606040219E-4	0.7388046319568481	1.467611333101186E-4	3.9852294991181176E-4	4.1465176033678774E-5	1.8231278393667112E-4	7.261509111738649E-5	1.8020893406247947E-4	5.042977849403846E-4	1.2587464056394653E-4	1.6695804301176232E-4	2.359634978454907E-4	6.846110435075243E-4	4.117979878479775E-5	0.054526390627118664	2.009365028061064E-4	1.791244966084593E-4	7.671367923325154E-4	1.1536096734704481E-4	2.9982544417720753E-4	1.250675552759525E-4	1.78970630790769E-4	3.5054356016227695E-4	2.994925297976991E-4	9.348434317636482E-5	1.8909881802326112E-4	1.0402695396117471E-4	1.3637583628913988E-4	2.3944359203828842E-4	5.1796493142779064E-5	1.3675666542280486E-4	1.1708661258761877E-4	2.6471179368167035E-4	3.104238004911755E-5	1.3624682036595827E-4	9.022942600720484E-4	0.034935805787083156	1.0430437935454476E-4	2.0538508446563258E-4	3.0986383770972273E-4	2.5525543266952675E-4	3.138686717982642E-4	5.238733961368175E-4	1.25856512604631E-4	1.374959426577463E-4	2.451768561056203E-4	3.708879696822577E-4	6.123737987782418E-4	2.7844024938833623E-4	1.0260393459088264E-5	9.332639974562815E-5
3	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-org-jhotdraw-samples-svg-action-CombineAction.java-src.txt	7.341228337175593E-5	0.04481817161240364	1.8246699454237772E-5	1.5050014896989004E-5	0.3777510317544133	3.703701610721912E-5	7.045615369616549E-5	1.0147372215221033E-4	1.4902784550290006E-5	7.541768817282149E-5	1.796241023235106E-5	1.8090654995591444E-5	1.1881470323304966E-4	2.9966596092479214E-5	0.24862984818674055	3.9485682183114453E-5	4.232287156455242E-5	4.565904995853107E-5	9.004089805670904E-6	3.320861905257933E-5	3.318781640984881E-5	9.617781005355699E-5	1.4996229019219152E-5	6.478108152028796E-5	2.3990491626835046E-5	2.104241206267541E-5	1.1741720884727902E-4	2.715216408875317E-5	1.2055949820965963E-4	6.541101255736127E-5	1.507648518859403E-4	4.2475160689286945E-5	1.1533929967755149E-4	1.2000725091965783E-5	5.2764411249524294E-5	2.101603874345082E-5	5.2155521419792615E-5	0.02996062544038357	3.643025550478794E-5	4.8320488847060086E-5	6.829183763943046E-5	1.98138045317463E-4	1.1918132076840489E-5	8.735255266308334E-4	0.14416240779517508	5.1841666831196225E-5	0.03500580769118972	3.338742018967141E-5	8.677456785001322E-5	3.619667133625289E-5	5.179713545436927E-5	1.0145325067110851E-4	8.667821678317106E-5	2.705595418071613E-5	5.4728404588699574E-5	3.010716451869555E-5	3.9469479622216364E-5	6.929903591269936E-5	1.4990783457171655E-5	3.95796980314283E-5	3.388685118500994E-5	7.661208195510106E-5	8.98419118894386E-6	3.943214022625356E-5	0.11455071951367085	1.7279025055270513E-4	3.0187456131991977E-5	5.944192627230853E-5	8.9679849164889E-5	7.387525072146672E-5	9.083891606228945E-5	1.5161784445159794E-4	3.6425008965956244E-5	3.979365739955144E-5	7.095833975590052E-5	1.0734126777754404E-4	1.772313617260787E-4	8.058532983759196E-5	2.96953185820101E-6	2.7010242673527226E-5
4	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-CDATAReader.java-src.txt	1.0686762948124532E-4	1.3998474002905662E-4	2.6562060556767047E-5	2.190858725308946E-5	1.433965800374077E-4	5.391547480404349E-5	1.0256433640330441E-4	1.4771718904492466E-4	2.1694261292681078E-5	1.0978693463560098E-4	2.6148215436649326E-5	2.6334903729281238E-5	1.7296077848082283E-4	4.362293257939027E-5	2.5364287126614175E-4	5.7480043659597644E-5	6.161019313401502E-5	6.646673021631226E-5	1.3107421387447314E-5	0.9910555487711684	4.8312123046479805E-5	1.400078310747042E-4	2.1830290148125096E-5	9.430302804023643E-5	3.492340590016173E-5	3.0631831519503594E-5	1.709264198508866E-4	3.9525911443959E-5	1.7550070905534068E-4	9.522003039429461E-5	2.1947120550047157E-4	6.183188325191717E-5	1.6790156873541838E-4	1.746967923801016E-5	7.68101371081947E-5	3.0593439387047894E-5	7.592376483192113E-5	2.1246552857250551E-4	5.303220208364504E-5	7.034103642180106E-5	9.941370117159255E-5	2.884332463260686E-4	1.7349447046164934E-5	0.0012716073936791478	8.465648978263303E-5	7.546688085631641E-5	3.2320214154740365E-4	4.8602689989849734E-5	1.2631935610053736E-4	5.2692169254952335E-5	7.540205570090021E-5	1.4768738832824835E-4	1.2617909605632557E-4	3.938585688725136E-5	7.966915882546999E-5	4.382756065795823E-5	5.7456457289644594E-5	1.0087989847452596E-4	2.1822362941934518E-5	5.7616904282663824E-5	4.932972100032803E-5	1.1152563593076413E-4	1.3078454600120911E-5	5.740210163484771E-5	3.801452883970292E-4	2.5153398894472176E-4	4.3944442656257655E-5	8.653072021138836E-5	1.3054862827185335E-4	1.0754157968301553E-4	1.3223590356212204E-4	2.2071292268007955E-4	5.302456459925996E-5	5.7928368923544646E-5	1.0329537801238556E-4	1.562586845965221E-4	2.579989972725202E-4	1.1730956694395669E-4	4.322802885015194E-6	3.931931379406686E-5
5	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-org-jhotdraw-draw-DragTracker.java-src.txt	5.020922370016474E-5	6.576851344832888E-5	1.24795548184784E-5	1.0293230641351439E-5	6.737148563962778E-5	2.533090841892295E-5	4.8187423405290386E-5	6.940142141374763E-5	1.0192534666872228E-5	5.1580790059927695E-5	1.2285119494011332E-5	1.2372830565104216E-5	0.017074008093383587	2.049520131556948E-5	1.1916809351131681E-4	2.700563664048014E-5	2.894608951552527E-5	3.122781839785255E-5	6.158211385143162E-6	2.2712534009342678E-5	2.2698306355679843E-5	6.577936222903092E-5	1.0256444601674934E-5	4.4306043405838676E-5	1.6407934822963387E-5	1.4391640280356586E-5	8.030572861230681E-5	1.8570313005688215E-5	0.057857793186551126	4.473687523538314E-5	1.0311334597958741E-4	2.9050245364924164E-5	7.888457398341249E-5	8.207714881383316E-6	3.6087423059968604E-5	1.437360264654594E-5	3.567098204675371E-5	0.006896920522487881	2.4915923658598297E-5	3.304806937467862E-5	4.6707172089578344E-5	0.39096868462703294	8.15122663470262E-6	0.024387279803160217	3.9773845960650584E-5	3.5456325935754414E-5	1.5184886858722526E-4	2.2834822349628174E-5	5.934815658305311E-5	2.4756167290424824E-5	0.017028172438941388	6.938742025308478E-5	5.9282258724457303E-5	1.8504511690527617E-5	3.7430666675113036E-5	2.0591340970037598E-5	2.6994555143388872E-5	0.27193134114325784	1.0252720191665354E-5	0.0747951548434652	2.317640064437708E-5	5.2397677668461514E-5	6.144602026427091E-6	2.6969017426829486E-5	1.7860225698222032E-4	1.1817728511828437E-4	2.0646255207656835E-5	4.065440872151492E-5	6.133517990872492E-5	0.0680215121415106	6.21279062272939E-5	1.0369673737645765E-4	2.4912335367514658E-5	2.7216271643588362E-5	0.06801951716426079	7.341444072526311E-5	1.2121471610584855E-4	5.5115120616502866E-5	2.0309665154829277E-6	1.847324799479843E-5
6	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-org-jhotdraw-samples-svg-action-SplitAction.java-src.txt	7.414919470558912E-5	0.040249063652702366	1.8429859533386722E-5	1.5201086707353324E-5	0.3614669223916019	3.7408793086318947E-5	7.116339144729329E-5	0.1406342698287212	1.5052378464773914E-5	7.617472972817831E-5	1.8142716620808576E-5	1.8272248702944324E-5	1.2000736333592486E-4	3.0267400307832706E-5	0.23104962243524338	3.9882038833370434E-5	4.2747707876731274E-5	4.611737477641083E-5	9.094472716049137E-6	3.3541966642884765E-5	3.3520955183557105E-5	9.714324138243717E-5	1.514676092779717E-5	6.543135298710136E-5	2.4231307800533392E-5	2.125363546055898E-5	1.1859584092371854E-4	2.742471708037962E-5	1.2176967253678212E-4	6.606760726191407E-5	1.522782270732482E-4	4.290152567727973E-5	1.1649707373476698E-4	1.2121188179725947E-5	5.329405957112615E-5	0.02009719521382904	5.267905771495997E-5	1.4741739779222283E-4	3.679594183060308E-5	4.880552914620788E-5	6.897735002037561E-5	2.0012695186759173E-4	1.2037766097227377E-5	8.822939619852708E-4	5.8738184560234756E-5	5.2362052658990955E-5	0.06045215570301731	3.372256258294951E-5	8.764560958308855E-5	3.6560012947896345E-5	5.23170742769111E-5	1.0247163678907148E-4	8.754829134576862E-5	2.7327541418814652E-5	5.5277767444228704E-5	3.040937975767752E-5	3.986567363142354E-5	6.99946585339054E-5	1.514126070328438E-5	3.997699841127558E-5	3.4227006858682394E-5	7.738111281626335E-5	9.07437435732361E-6	3.9827959423197454E-5	0.14079553808626158	1.7452471634180704E-4	3.049047733691224E-5	6.003860338359144E-5	9.058005406563296E-5	7.461680931419893E-5	9.175075565812985E-5	1.5313978196472436E-4	3.6790642627097964E-5	4.019310550013575E-5	7.16706184427153E-5	1.0841875771765028E-4	1.7901040731856173E-4	8.139424409785667E-5	2.999339971802459E-6	2.7281371060243023E-5
7	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-nanoxml-XMLElement.java-src.txt	5.059072584261763E-6	6.6268238935747576E-6	1.2574377573128799E-6	1.0371441162308454E-6	6.788339090757694E-6	2.552337894764107E-6	4.85535634073383E-6	6.992875063749211E-6	1.0269980074824718E-6	5.197271370397341E-6	1.2378464880812039E-6	1.2466842402390963E-6	8.187896903977496E-6	2.06509289416046E-6	1.2007356226060648E-5	2.721083216985483E-6	2.9166029087420497E-6	3.1465095112068532E-6	6.205003003574462E-7	2.2885109479476264E-6	0.11266413690028665	6.627917014817781E-6	1.0334375613173035E-6	4.464269171938117E-6	1.6532606383821781E-6	0.010617004337786779	8.091591146834516E-6	1.8711414852631678E-6	8.308136243035041E-6	4.50767971160891E-6	1.0389682677271048E-5	2.927097633881222E-6	7.948395855388248E-6	8.270079136018863E-7	3.6361624256449893E-6	1.4482816846653277E-6	3.5942019021065467E-6	0.009940737808243633	2.5105241030117757E-6	3.457671511850558E-4	4.706206477476501E-6	1.365431923549793E-5	8.213161677620797E-7	6.0197406216778815E-5	4.007605751321696E-6	6.884470401985657E-4	1.5300265397616135E-5	2.3008326996920414E-6	5.979909860562396E-6	2.4944270793411034E-6	3.5695043919763146E-6	6.991464309253577E-6	5.97327000387442E-6	1.8645113562748112E-6	3.7715074169944485E-6	2.0747799089027025E-6	2.7199666472798483E-6	4.775615695350944E-6	1.033062290417189E-6	2.727562146380474E-6	2.335250068832473E-6	5.279580822728966E-6	0.8396567156815666	6.875918604800324E-4	1.7995932125575967E-5	0.0034362798575889478	2.0803130578652154E-6	4.096331100847385E-6	6.180121982765789E-6	5.090977128280228E-6	0.021579805707718634	1.0448465092219852E-5	2.5101625474307937E-6	2.742306762999145E-6	4.889963570073619E-6	7.397226186567593E-6	1.2213573560153632E-5	5.553389898125731E-6	2.046398303106927E-7	1.8613612317699842E-6
8	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-org-jhotdraw-app-action-CutAction.java-src.txt	1.753699240954961E-4	2.2971514716466738E-4	4.3588377194028565E-5	3.595202122723346E-5	2.3531398121942208E-4	8.847536686136625E-5	1.6830821435137185E-4	2.424041064273321E-4	3.560031203717317E-5	1.8016050779063447E-4	4.290925679382288E-5	4.3215612533791096E-5	2.838288707339853E-4	7.158529119066101E-5	4.1622829379885513E-4	9.432482916034432E-5	1.0110241001759295E-4	1.090719939189454E-4	2.150929617286699E-5	7.932995317794029E-5	7.928025907078165E-5	2.2975303960171456E-4	3.582353557239906E-5	1.5475139618675662E-4	5.730935617826521E-5	5.026687683218527E-5	2.804904854788174E-4	6.486207398236393E-5	2.8799690023200277E-4	1.562561982863933E-4	3.601525441950527E-4	1.014662038000315E-4	2.755267007191589E-4	2.8667767188381025E-5	1.2604553857716754E-4	5.02038752910516E-5	1.245910004764817E-4	3.4865621890872657E-4	8.702591513605141E-5	1.1542973562686377E-4	1.6313801768733086E-4	4.733193461888956E-4	2.8470465999423413E-5	0.0020867094478587583	1.3892141389715135E-4	0.9853666547714897	5.303751501348402E-4	7.975707981669693E-5	2.072902337094587E-4	8.646792080561405E-5	1.237348750889234E-4	2.4235520341107843E-4	2.070600667877589E-4	6.463224426593556E-5	1.3073719707076153E-4	7.192108614354306E-5	9.428612389544387E-5	1.6554404943869085E-4	3.581052701635006E-5	9.454941762735986E-5	8.095013868533241E-5	1.8301371896072984E-4	2.146176163580109E-5	9.419692619262065E-5	6.23818930905986E-4	4.1276761506546316E-4	7.21128896603741E-5	1.4199702855823985E-4	2.1423047504599027E-4	1.7647587728545928E-4	2.1699929607270308E-4	3.6219020376131216E-4	8.701338201387594E-5	9.50605315230722E-5	1.6950785461772314E-4	2.564207121461718E-4	4.233767024497935E-4	1.9250515755332232E-4	7.093725363843189E-6	6.452304696028285E-5
9	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-org-jhotdraw-draw-FontSizeHandle.java-src.txt	1.0610014040288305E-4	1.3897941447227953E-4	2.637130034738397E-5	2.175124679816673E-5	1.4236675173872232E-4	5.352827113659355E-5	1.0182775219720648E-4	1.4665633151651612E-4	2.153846005814362E-5	1.0899848004286124E-4	2.5960427330337734E-5	2.6145774887460226E-5	1.7171862958023025E-4	4.330964665283483E-5	2.518212894228262E-4	5.706724040058768E-5	6.116772846463218E-5	6.598938745346541E-5	1.3013288086192389E-5	4.799522616974075E-5	4.79651608562389E-5	1.390023396854348E-4	2.1673511997926624E-5	9.36257739041739E-5	3.467259718719884E-5	3.0411843518875416E-5	1.6969888106223833E-4	3.924204901065897E-5	1.7424031918706495E-4	9.453619064110004E-5	2.178950336133037E-4	6.138782647512917E-5	1.6669575345842715E-4	1.734421759838412E-5	7.625851131070854E-5	3.0373727106415545E-5	7.537850467616114E-5	2.1093966921266558E-4	5.265134179790397E-5	6.983586963297575E-5	9.869974381837778E-5	2.863618111546664E-4	1.722484887562263E-5	0.05153423256673859	8.404851399393024E-5	7.492490189489991E-5	3.208810073092342E-4	4.825364104090881E-5	1.254121709532339E-4	5.231375097605256E-5	7.486054229298223E-5	1.466267448190399E-4	0.5962046826822989	3.910300028090912E-5	7.909700044993881E-5	4.3512805158098044E-5	5.7043823420387406E-5	1.0015541136199876E-4	2.166564172239131E-5	5.7203118134504255E-5	4.897545074758463E-5	1.1072469454234034E-4	1.298452932905264E-5	0.3088692141937419	3.774152067207364E-4	2.4972755241862803E-4	4.36288477473305E-5	8.590928430018274E-5	1.2961106984672326E-4	1.0676925051021372E-4	1.312862276664E-4	2.1912783317792957E-4	5.264375916348497E-5	5.751234593611642E-5	1.0255354369965085E-4	1.5513648478345212E-4	2.5614613112777407E-4	0.03602486526577543	4.291757899566684E-6	3.903693507890185E-5
