0	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-cc-mallet-fst-tests-TestFeatureTransducer.java-src.txt	0.23527965014958668	1.533411156544881E-4	1.220815552294963E-5	8.811991213051013E-5	9.154368464452676E-5	0.35272575584363247	0.05418468430335207	1.11898236617166E-4	7.234224942384037E-5	3.1134182004541864E-4	4.110840108387638E-5	1.0466105830913923E-4	3.237624619179562E-5	5.497263282286395E-5	5.8366259515132104E-5	0.22533642170586746	7.273858205480028E-5	1.0618722052576793E-4	8.338530445923429E-5	5.266966477970504E-5	4.353450174789345E-5	4.09237224985372E-5	3.936672418476513E-5	4.9949257175067414E-5	6.172199227754495E-5	9.991083111524594E-5	6.651907385558322E-5	1.1134125324874049E-4	7.089627657285435E-5	4.632694514597602E-4	1.3032201296598372E-4	5.07552860294684E-4	8.203971377798769E-5	5.9184902042667125E-5	8.305438089307463E-5	1.781842731634431E-4	6.234962990243068E-5	5.471210052414242E-5	3.984226765494209E-5	8.372737880249297E-5	0.09805907960369914	2.579760831016785E-5	1.773052034121238E-4	8.19206783598267E-5	6.407855709271342E-5	0.029435931233188842	6.024866813861089E-5	3.7222088544778115E-5	6.34348605992714E-4	1.218926028834413E-4
1	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-cc-mallet-classify-examples-DocumentClassifier.java-src.txt	2.477764710456662E-4	2.0987917219079586E-4	1.670939698199703E-5	1.2061040597323857E-4	1.2529654992063575E-4	1.06519490329028E-4	0.02723655699976882	1.531559827941895E-4	9.901539687311715E-5	4.2613595956053456E-4	5.626538683213673E-5	1.432504008124571E-4	4.431361882543201E-5	7.524146815266482E-5	7.988635128044049E-5	4.5956978950114906E-5	9.95578604135905E-5	1.4533927085417917E-4	1.1413011179737914E-4	0.01347964363904798	5.9586009594284604E-5	5.601261582256818E-5	5.388154017594735E-5	6.836593501164791E-5	8.447936869304158E-5	1.3674872807506203E-4	9.104517138877095E-5	1.523936353455601E-4	0.12746880176295378	0.28219271996773393	0.05380858979246693	6.946915294508691E-4	0.006816065521957141	8.100683364595537E-5	1.1367717415030665E-4	0.013651436455299476	8.533842116950607E-5	7.488487557831674E-5	5.453242020532163E-5	1.145983115993984E-4	0.006842455964297852	0.18103729191088458	2.4267900463894958E-4	1.1212546671572129E-4	8.770481720051133E-5	0.0738080726298546	8.246281853734204E-5	5.0946160771342247E-5	8.682378482632319E-4	0.20798392639611368
2	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-cc-mallet-cluster-Clusterings.java-src.txt	0.00166717779250214	0.0014121837053718412	1.1243010870613893E-4	8.115338374731762E-4	8.430648181534564E-4	7.167223263603266E-4	0.0028357395662634392	0.0010305185646794232	6.662306153848746E-4	0.0028672795498607922	3.785847906268395E-4	9.63868304337674E-4	2.981666535945977E-4	5.062664112132769E-4	5.375197661695198E-4	3.0922409376796234E-4	6.698806115451338E-4	9.77923382813387E-4	7.679308170036393E-4	4.8505739671863174E-4	4.009277859200033E-4	3.7688400680357096E-4	3.6254494556343584E-4	4.6000400334242114E-4	5.684241397710508E-4	9.201214370255476E-4	6.126025090814009E-4	0.0010253890673903472	6.529140349631333E-4	0.00426644587627843	0.0012001909753708868	0.004674270666831716	7.555386987772515E-4	5.450589942035343E-4	7.648832008058597E-4	0.0016409749338325919	0.812495488024637	5.038670582060467E-4	3.6692442811065454E-4	7.71081125461445E-4	9.331082606451012E-4	2.375811727838955E-4	0.0016328792057338376	7.544424508650618E-4	5.901267497881321E-4	4.476117455206552E-4	5.548556696783866E-4	3.4279408166876105E-4	0.14116220069403984	0.0011225609443537288
3	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-cc-mallet-grmm-test-TestTRP.java-src.txt	0.4995315859600532	3.0642763216716325E-4	2.4396041296941224E-5	1.7609351481290321E-4	0.009970579052490346	1.555205066823135E-4	6.153228913684723E-4	2.2361068356603907E-4	1.4456438576162736E-4	6.221667052827414E-4	8.214854804300228E-5	2.0914834316219653E-4	6.469873664782283E-5	1.0985399211429334E-4	1.1663561090800386E-4	6.709807406919749E-5	1.4535639297467827E-4	2.1219813363977633E-4	1.6663216055212848E-4	1.0525187974925802E-4	0.00987464039849983	0.00986942317479517	7.86680860291648E-5	9.981558135491898E-5	1.2334150475899755E-4	1.9965577578998187E-4	0.4503645368585691	2.224976416136922E-4	1.4167484087332735E-4	9.257697158409838E-4	2.6042764644027753E-4	0.0010142630077781029	1.639432133342821E-4	1.1827153673411517E-4	1.6597086286706985E-4	3.560726989748023E-4	1.2459573791382935E-4	1.0933336009032796E-4	7.96183834033356E-5	1.6731574127724908E-4	2.0247376724249233E-4	5.155238369252921E-5	3.5431601903115624E-4	1.6370534013781152E-4	1.2805072167892405E-4	9.71266038464801E-5	1.2039730270737332E-4	7.43823755840726E-5	0.011055287651795101	2.4358282200336937E-4
4	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-cc-mallet-cluster-util-ClusterUtils.java-src.txt	1.046543143789833E-4	8.864748446598116E-5	7.057613168261074E-6	5.094268753942241E-5	5.2921992433976684E-5	4.4991052545617214E-5	1.7800883708944603E-4	6.4689089745778E-5	4.182151932743111E-5	0.08512500342773566	2.3765030865663944E-5	6.0505230453375896E-5	1.871691600197367E-5	3.178003233783232E-5	3.3741909739090003E-5	1.9411028426775908E-5	4.2050641768574324E-5	6.138751463928204E-5	4.82055804158663E-5	3.044867171116529E-5	2.516757525180859E-5	2.365826698857085E-5	2.2758156256725987E-5	2.8875986591170258E-5	3.56818804159583E-5	5.7759093583409726E-5	3.8455104106526544E-5	0.05386287641713288	4.098559312917104E-5	2.67819047269601E-4	7.533999326057011E-5	0.051260428402886665	4.742768579507752E-5	3.4215172245581544E-5	4.801427137546082E-5	0.07089052174065984	0.7362261723003677	3.162941694152959E-5	2.303307099309974E-5	4.8403335792177515E-5	5.85743198466059E-5	1.4913763162438139E-5	1.0250127761316988E-4	4.735887065481139E-5	3.7044225680984486E-5	2.809808320751369E-5	3.483014226235181E-5	2.1518328609917197E-5	3.6672100601160606E-4	7.046689711698083E-5
5	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-cc-mallet-extract-AccuracyCoverageEvaluator.java-src.txt	1.7840802719427165E-4	0.01463200711346918	1.2031370608287422E-5	8.684385768340314E-5	9.021805093619758E-5	7.669788841184474E-5	3.0345815780961487E-4	1.1027785095169587E-4	7.129466951983076E-5	3.068333144825563E-4	4.0513114993045424E-5	1.0314547340142279E-4	3.190740944497177E-5	5.4176580365629284E-5	5.752106433489885E-5	3.3090688214651124E-5	0.07730307999948041	1.0464953543619189E-4	8.217781132849913E-5	5.190696134134667E-5	0.00969682842564086	4.033111071734195E-5	3.8796659119452715E-5	4.92259476505012E-5	6.082820311201088E-5	9.846403370843575E-5	6.555581869612345E-5	1.0972893319621823E-4	6.986963563760091E-5	0.005283523070144274	1.2843483468606348E-4	0.010154127386997537	0.23177503591572562	5.832785219289784E-5	8.185167982894554E-5	1.7560400692534262E-4	6.144675198767929E-5	5.391982080555854E-5	3.9265316298605984E-5	8.251493213201405E-5	9.985377965629125E-5	2.5424036071918692E-5	1.7473766688332927E-4	0.6468936653131498	6.315064277953011E-5	4.789982737682247E-5	5.937621401272974E-5	3.6683079704780313E-5	6.25162675819585E-4	1.201274899342988E-4
6	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-cc-mallet-grmm-inference-AbstractBeliefPropagation.java-src.txt	3.805795074384242E-5	3.22370044406823E-5	2.5665286321030403E-6	1.8525507568789136E-5	1.9245289535074897E-5	1.636117222548623E-5	6.473360982888722E-5	0.04018128732836207	1.520855907413656E-5	6.54535973116908E-5	8.642246423172445E-6	2.2002963700098004E-5	0.002066178935497027	0.03708026113724099	1.2270377446678365E-5	7.058896407064104E-6	1.5291880345993162E-5	2.232380979505871E-5	0.02370031338942036	1.1072778557437761E-5	9.152287174771552E-6	8.603421321696776E-6	8.276092533582954E-6	1.0500865462526075E-5	0.5683997736528665	2.1004320286750007E-5	0.24404962035989378	2.3407345512591006E-5	1.4904571242696924E-5	9.739344402313688E-5	2.7397683216087324E-5	0.013492624137053676	1.7247263436718626E-5	1.2442481208170108E-5	1.746057757725595E-5	3.745979791990343E-5	1.3107804044992463E-5	1.1502161178545026E-5	8.3760663527012E-6	0.0041363469739501444	0.0051697319199759135	5.423448304156921E-6	3.727499050307986E-5	1.722223854181372E-5	1.3471277554839265E-5	1.02179778545536E-5	1.266611746001567E-5	7.825224360654779E-6	0.060884846973888025	2.5625562744005064E-5
7	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-cc-mallet-fst-semi_supervised-CRFOptimizableByEntropyRegularization.java-src.txt	1.0555091679709358E-4	8.940695195094089E-5	7.118077689674255E-6	5.137912761457764E-5	5.3375389760872235E-5	0.04573751630310192	1.7953388796504996E-4	6.524329904556264E-5	0.11998404679026303	1.8153072009623468E-4	2.3968632449287702E-5	6.102359547496846E-5	1.8877268991207972E-5	3.205230065291141E-5	0.7682331313698356	1.9577328068875992E-5	4.241090123151687E-5	6.191343843319314E-5	4.861857093827093E-5	3.0709533892017334E-5	2.538319282058869E-5	2.3860953896570038E-5	2.2953131667463664E-5	2.912337514420408E-5	3.5987576941261746E-5	5.825393169192007E-5	3.878455960518602E-5	6.491854475480544E-5	4.1336728026240115E-5	2.701135270225173E-4	7.598545179267823E-5	0.008863209589487499	4.7834011879401674E-5	3.4508303076866306E-5	4.842562290047436E-5	1.0389198409794541E-4	3.635352684798606E-5	3.1900394892906714E-5	2.3230401674318806E-5	4.881802053951351E-5	5.90761422236887E-5	1.5041533490817944E-5	1.0337943437061187E-4	4.7764607180821286E-5	0.020027672756199124	2.8338807247393116E-5	3.512854171163262E-5	2.170268207474882E-5	0.03463896765599956	7.107060648841695E-5
8	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-cc-mallet-classify-constraints-ge-MaxEntFLGEConstraints.java-src.txt	1.3239522256579866E-4	0.007276248315932097	8.928387441453454E-6	0.8669208949527462	6.695012058030286E-5	5.691691212725329E-5	0.061120068463264565	8.183634363564406E-5	5.290722501266538E-5	0.061122573141030104	3.0064470532468636E-5	7.654346120180909E-5	2.367824274165137E-5	4.020402292521773E-5	4.268593871366499E-5	2.4556344800918537E-5	5.319708135322793E-5	7.765961405085767E-5	6.0983520707616384E-5	3.851975613192898E-5	3.1838789892964326E-5	2.9929406561588843E-5	2.8790701851863124E-5	3.6530196525875364E-5	4.514014092271104E-5	7.306940087039546E-5	4.8648468027200314E-5	8.142899599804228E-5	5.184971834680117E-5	3.388103259863279E-4	9.531050138762423E-5	3.711968261880352E-4	5.999942815430689E-5	4.328464976777494E-5	6.074150103424094E-5	1.3031438072576404E-4	4.559916127818399E-5	4.0013483633706784E-5	2.9138488734083912E-5	6.12336954588024E-5	7.410072063201073E-5	1.8866981307950055E-5	1.2967147645467358E-4	5.9912372060485114E-5	4.68636055084274E-5	3.554609288690888E-5	4.4062630997929965E-5	2.7222230850772276E-5	4.6392840561392483E-4	8.91456848452438E-5
9	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-cc-mallet-pipe-TokenSequenceNGrams.java-src.txt	4.192001637814021E-4	3.550836888804967E-4	2.8269762346605744E-5	2.040544920361087E-4	2.1198273599713465E-4	1.8021480249272862E-4	7.13026826511972E-4	2.5911666592262096E-4	1.6751901587314677E-4	7.209573341933573E-4	9.519249053679752E-5	2.4235792538697493E-4	7.497191396330785E-5	1.272971385847895E-4	1.3515557550453303E-4	7.775222974757749E-5	1.684367818097274E-4	0.5333092195119721	1.9309081833292135E-4	1.2196428063179707E-4	1.008104800088168E-4	9.476484037226355E-5	9.115938398520668E-5	1.1566478057018388E-4	1.4292626351008764E-4	2.313580824040358E-4	1.540346046442983E-4	2.5782688980314074E-4	1.641706551170788E-4	0.0918069513047557	3.0177960365543354E-4	0.0011753125778826879	1.8997490711249664E-4	1.3705126152006048E-4	1.923245166133341E-4	4.126116387331347E-4	1.4437964985186165E-4	1.266938380981085E-4	0.056801125205612334	1.9388294130109744E-4	2.346235281248227E-4	5.973811970762485E-5	4.105760246791386E-4	1.8969926326311136E-4	1.483832325955445E-4	1.1254883424948038E-4	1.3951456686280245E-4	8.619316777436952E-5	0.3076967956058995	2.822600767860723E-4
